NRGSTREAM Multiple Streams Extract as of: 17-Jul-2018 08:36:58 Static Extraction Range from  01-Jun-2007 00:00:00 to 01-Jul-2018 00:00:00,,,,,,,
PJM - DA Operating Reserve Rate,,,,,,,
PJM - East Bal Operating Reserve for Deviations RT Rate,,,,,,,
PJM - East Bal Operating Reserve for Reliability RT Rate,,,,,,,
PJM - RTO Bal Operating Reserve for Deviations RT Rate,,,,,,,
PJM - RTO Bal Operating Reserve for Reliability RT Rate,,,,,,,
PJM - West Bal Operating Reserve for Deviations RT Rate,,,,,,,
PJM - West Bal Operating Reserve for Reliability RT Rate,,,,,,,
,,,,,,,
Number of records returned has been adjusted based on user settings or available data.,,,,,,,
,,,,,,,
Effective Date,PJM - DA Operating Reserve Rate Price USD/MWh,PJM - East Bal Operating Reserve for Deviations RT Rate Price USD/MWh,PJM - East Bal Operating Reserve for Reliability RT Rate Price USD/MWh,PJM - RTO Bal Operating Reserve for Deviations RT Rate Price USD/MWh,PJM - RTO Bal Operating Reserve for Reliability RT Rate Price USD/MWh,PJM - West Bal Operating Reserve for Deviations RT Rate Price USD/MWh,PJM - West Bal Operating Reserve for Reliability RT Rate Price USD/MWh
9/24/2016 0:00,0.007087,0.139901,0,0.985928,0.079399,0,0
9/25/2016 0:00,0.098531,0,0,0.416177,0.09421,0,0
9/26/2016 0:00,0.078155,0.000786,0.000746,0.061535,0.102248,0,0
9/27/2016 0:00,0.044105,0.344028,0.000645,0.024802,0.014153,0,0
9/28/2016 0:00,0.065523,0,0,0.001105,0.001785,0,0
9/29/2016 0:00,0.068478,0.034822,0,0.006656,0.00252,0,0
9/30/2016 0:00,0.078213,0,0,0.023979,0.001786,0,0
10/1/2016 0:00,0.10367,0.003915,0,0.089412,0.016879,0,0
10/2/2016 0:00,0.125814,0.057427,0,0.073599,0.012936,0,0
10/3/2016 0:00,0.03544,0.078911,0.002987,0.340668,0.106904,0,0
10/4/2016 0:00,0.024321,0.052137,0.007371,0.735748,0.089212,0,0
10/5/2016 0:00,0.003985,0.005126,0.176881,0.09328,0.027376,0,0
10/6/2016 0:00,0.005555,0.052707,0.018197,0.894904,0.145583,0,0
10/7/2016 0:00,0.016225,0.06222,0.003172,0.176665,0.091416,0,0
10/8/2016 0:00,0.080376,0.003368,0,0.013518,0.013599,0,0
10/9/2016 0:00,0.090847,0.027382,0,0.013358,0.000303,0,0
10/10/2016 0:00,0.013772,0.020286,0,0.434163,0.019427,0.209793,0
10/11/2016 0:00,0.019745,0.002467,0.005377,0.575194,0.0079,0.222555,0.010471
10/12/2016 0:00,0.000525,0.06771,0,0.34596,0.009423,0.120283,0
10/13/2016 0:00,0.000721,0.252102,0.004205,0.333281,0.010549,0,0
10/14/2016 0:00,0.003225,0.003419,0.001539,0.015796,0.004917,0.084124,0.010507
10/15/2016 0:00,0.089369,0,0,0.088183,0.018284,0.016577,0
10/16/2016 0:00,0.116225,0,0,0.35975,0.062078,0,0
10/17/2016 0:00,-0.008064,0.117116,0,0.374385,0.106709,0.01111,0.001436
10/18/2016 0:00,0.000046,0,0,0.392033,0.009581,0.025919,0
10/19/2016 0:00,0.063488,0,0,2.291993,0.129637,0.013481,0.002109
10/20/2016 0:00,0.035582,0,0,1.063413,0.135378,0,0
10/21/2016 0:00,0.055856,0,0,0.587343,0.085011,0,0
10/22/2016 0:00,0.10308,0,0,0.060798,0.032286,0,0
10/23/2016 0:00,0.18484,0,0,0.011957,0.013815,0.035466,0
10/24/2016 0:00,0.055017,0.018945,0.007811,0.490619,0.026794,0,0
10/25/2016 0:00,0.050737,0,0,0.237217,0.024397,0,0.000295
10/26/2016 0:00,0.073543,0,0,0.279747,0.034008,0,0
10/27/2016 0:00,0.068281,0.013245,0,0.347507,0.009596,0,0
10/28/2016 0:00,0.100406,0,0.00063,0.31564,0.026538,0,0
10/29/2016 0:00,0.131702,0.013831,0.035416,0.175243,0.06315,0,0
10/30/2016 0:00,0.105066,0,0,0.313551,0.002765,0,0
10/31/2016 0:00,0.058984,0,0.030671,0.346941,0.04708,0,0
11/1/2016 0:00,0.01729,0.011911,0,0.229287,0.030239,0,0
11/2/2016 0:00,0.044061,0,0.000385,0.261819,0.014192,0,0
11/3/2016 0:00,0.054349,0,0,0.120607,0.011183,0,0
11/4/2016 0:00,0.129766,0,0.000404,0.174625,0.006221,0.016183,0
11/5/2016 0:00,0.149229,0,0,0.017556,0.005618,0,0
11/6/2016 0:00,0.161665,0,0,0.174645,0.013539,0,0
11/7/2016 0:00,0.103145,0.003656,0,0.156917,0.000694,0,0
11/8/2016 0:00,0.098592,0,0,0.100655,0.01903,0,0
11/9/2016 0:00,0.111476,0,0,0.079469,0.027229,0,0
11/10/2016 0:00,0.109943,0,0,0.0339,0.003939,0,0
11/11/2016 0:00,0.121154,0.008784,0.00251,0.035261,0.000959,0,0
11/12/2016 0:00,0.120522,0,0,0.146078,0.003047,0,0
11/13/2016 0:00,0.164436,0,0,0.153185,0.039029,0,0
11/14/2016 0:00,0.132503,0.005885,0.011346,0.460863,0.007422,0,0
11/15/2016 0:00,0.074027,0.043373,0.017071,0.558084,0.006711,0,0
11/16/2016 0:00,0.088545,0,0,0.32668,0.031318,0,0
11/17/2016 0:00,0.104907,0,0,0.059572,0.022685,0,0
11/18/2016 0:00,0.11545,0,0.009355,0.04627,0.021787,0,0
11/19/2016 0:00,0.089545,0,0,0.004978,0.001345,0,0
11/20/2016 0:00,0.085118,0,0,0.085798,0.003278,0,0
11/21/2016 0:00,0.056664,0.008517,0.005169,0.169971,0.005708,0,0
11/22/2016 0:00,0.035083,0.013733,0.08174,0.093073,0.02137,0,0
11/23/2016 0:00,0.090511,0,0.011527,0.092839,0.022281,0,0
11/24/2016 0:00,0.124175,0,0,0.127572,0.000777,0,0
11/25/2016 0:00,0.115968,0,0,0.097347,0.000186,0,0
11/26/2016 0:00,0.018282,0,0,0.116206,0.002652,0,0
11/27/2016 0:00,0.081022,0,0,0.113446,0.007192,0,0
11/28/2016 0:00,0.048554,0.043368,0.003796,0.315485,0.010964,0,0
11/29/2016 0:00,0.063002,0,0,0.328018,0.014328,0,0
11/30/2016 0:00,0.073887,0,0,0.002787,0.037287,0,0
12/1/2016 0:00,0.055302,0,0,0.05804,0.015324,0,0
12/2/2016 0:00,0.007141,0,0,0.657194,0.041096,0,0
12/3/2016 0:00,0.041916,0,0,0.047546,0.030576,0,0
12/4/2016 0:00,0.077924,0,0,0.019889,0.000794,0,0
12/5/2016 0:00,0.045801,0,0,0.046531,0.015701,0,0
12/6/2016 0:00,0.101227,0,0.008635,0.446507,0.05293,0,0
12/7/2016 0:00,0.117909,0,0.000447,0.383921,0.043383,0,0
12/8/2016 0:00,0.073637,0,0,0.590591,0.008162,0,0
12/9/2016 0:00,0.107653,0.008714,0.029093,0.676042,0.015533,0,0
12/10/2016 0:00,0.005714,0,0.001065,0.122111,0.012952,0.01614,0.004413
12/11/2016 0:00,0.076215,0.211169,0,0.00124,0.000305,0.033802,0.000789
12/12/2016 0:00,0.056461,0.0043,0,0.232426,0.065901,0,0
12/13/2016 0:00,0.120808,0.100072,0.022411,0.110846,0.011014,0,0.001439
12/14/2016 0:00,0.120595,0,0.003583,0.098441,0.02941,0,0.000966
12/15/2016 0:00,0.730137,0.037384,0.044543,0.710706,0.017789,0.06531,0.003482
12/16/2016 0:00,0.007807,0.086923,0.023337,0.439444,0.011191,0.10788,0
12/17/2016 0:00,0.094493,0.039293,0.00109,0.064588,0.010896,0.003349,0
12/18/2016 0:00,0.049629,0,0,0.152081,0.012736,0,0
12/19/2016 0:00,0.000001,0,0.000161,0.301137,0.005864,0.030334,0.004167
12/20/2016 0:00,0.198644,0.006509,0,0.181132,0.025629,0.031625,0.002422
12/21/2016 0:00,0.07465,0.111121,0.016576,0.128761,0.019696,0,0
12/22/2016 0:00,0.050047,0,0,0.023453,0.002549,0,0
12/23/2016 0:00,0.074255,0,0.037685,0.062366,0.003005,0,0
12/24/2016 0:00,0.103595,0,0,0.07113,0.013296,0,0
12/25/2016 0:00,0.128755,0,0,0.151452,0.049955,0,0
12/26/2016 0:00,0.111475,0,0,0.012237,0.000964,0,0
12/27/2016 0:00,0.099758,0,0,0.011881,0.00388,0,0
12/28/2016 0:00,0.142573,0,0,0.063493,0.01911,0,0
12/29/2016 0:00,0.037634,0,0,0.045149,0.000724,0,0
12/30/2016 0:00,0.03995,0,0,0.011785,0.000379,0,0
12/31/2016 0:00,0.039022,0.033354,0.015677,0.091081,0.021044,0,0
1/1/2017 0:00,0.03681,0,0,0,0.01299,0,0
1/2/2017 0:00,0.03617,0,0,0.259594,0.020967,0,0
1/3/2017 0:00,0.0208,0,0,0.251995,0.026388,0,0
1/4/2017 0:00,0.005225,0,0.009617,0.097597,0.010881,0,0
1/5/2017 0:00,0.032868,0.012829,0.019862,0.087614,0.005135,0,0
1/6/2017 0:00,0.007397,0,0,0.073751,0.004376,0,0
1/7/2017 0:00,0.026481,0.081019,0.006009,0.631525,0.284357,0,0
1/8/2017 0:00,0.021589,0.001067,0.081295,1.600163,0.389603,0,0
1/9/2017 0:00,0.057067,0.162143,0.010251,2.428795,0.299078,0,0
1/10/2017 0:00,0.014502,0.30057,0.032674,0.536826,0.028816,0,0
1/11/2017 0:00,0.048112,0,0,0.017509,0.004772,0,0
1/12/2017 0:00,0.06659,0,0,0.026066,0.004852,0,0
1/13/2017 0:00,0.001957,0,0,0.027646,0.008095,0,0
1/14/2017 0:00,-0.000001,0,0,0.16271,0.000505,0,0
1/15/2017 0:00,0.011844,0,0,0.026967,0.007535,0,0
1/16/2017 0:00,0.000672,0,0.005155,0.237552,0.019168,0,0
1/17/2017 0:00,0.050344,0,0,0.25044,0.004431,0,0
1/18/2017 0:00,0.059613,0,0,0.078453,0.004605,0,0
1/19/2017 0:00,0.028243,0,0,0.038718,0.000029,0,0.000634
1/20/2017 0:00,0.053032,0,0.007926,0.061831,0.004056,0,0
1/21/2017 0:00,0.048139,0.026561,0,0.006198,0.00048,0,0
1/22/2017 0:00,0.067626,0,0,0.001502,0.007601,0,0
1/23/2017 0:00,0.123632,0,0,0.005281,0.00731,0,0
1/24/2017 0:00,0.082457,0,0,0.093774,0.000605,0,0.035071
1/25/2017 0:00,0.081869,0,0,0.005782,0,0,0
1/26/2017 0:00,0.033343,0,0,0.005351,0.003308,0,0
1/27/2017 0:00,0.015739,0,0,0.007291,0.004803,0,0
1/28/2017 0:00,0.08581,0,0,0.000024,0.010375,0,0
1/29/2017 0:00,0.030467,0,0,0,0,0,0
1/30/2017 0:00,0.000004,0,0,0.003881,0.000219,0,0
1/31/2017 0:00,0.00052,0,0,0.018893,0.005545,0,0
2/1/2017 0:00,0.003018,0,0,0.011703,0,0,0
2/2/2017 0:00,0.000001,0,0.00462,0.002191,0.000163,0,0
2/3/2017 0:00,0.0017,0,0,0.183513,0,0,0
2/4/2017 0:00,0.000749,0.025198,0,0.085472,0.002553,0,0
2/5/2017 0:00,0.008694,0,0,0.004149,0.058615,0,0
2/6/2017 0:00,0.126213,0,0.000417,0.050032,0.010863,0,0
2/7/2017 0:00,0.1332,0.005193,0,0.151586,0.003012,0,0
2/8/2017 0:00,0.078713,0.001024,0.000321,0.016056,0.000722,0,0
2/9/2017 0:00,0.068964,0,0.000209,0.020744,0.000235,0,0
2/10/2017 0:00,0.032769,0.00503,0.004748,0.408899,0.003123,0,0
2/11/2017 0:00,0.155556,0,0,0.060557,0.002211,0,0
2/12/2017 0:00,0.171544,0,0,0.028329,0.008178,0,0
2/13/2017 0:00,0.106228,0,0,0.091762,0.007897,0,0
2/14/2017 0:00,0.00001,0,0.004067,0.116629,0.022684,0,0
2/15/2017 0:00,-0.000003,0.00355,0,0.038015,0.000153,0,0
2/16/2017 0:00,0.000022,0,0,0.019219,0.000226,0,0
2/17/2017 0:00,0.000006,0.00208,0,0.019467,0.000942,0,0
2/18/2017 0:00,-0.000029,0.079983,0.007756,0.128467,0.009183,0,0
2/19/2017 0:00,0.00003,0,0,0.128323,0.000981,0,0
2/20/2017 0:00,0.000032,0,0.0037,0.046878,0.012046,0,0
2/21/2017 0:00,0.003206,0,0.000244,0.058954,0.01525,0,0
2/22/2017 0:00,0.000027,0,0.003596,0.002815,0.003089,0,0
2/23/2017 0:00,0.000039,0,0,0.126155,0.008149,0,0
2/24/2017 0:00,0.000004,0,0,0.02249,0.01339,0,0
2/25/2017 0:00,0,0,0,0.057606,0.001693,0,0
2/26/2017 0:00,0.001981,0,0,0.0294,0.001029,0,0
2/27/2017 0:00,0.000002,0.029621,0.021116,0.060744,0.001156,0,0
2/28/2017 0:00,0.002766,0,0.005182,0.032622,0.000866,0,0
3/1/2017 0:00,0.000088,0,0,0.004609,0.000744,0,0
3/2/2017 0:00,0.000127,0.019203,0,0.079748,0.003626,0,0
3/3/2017 0:00,0.008337,0,0,0.124149,0.001834,0,0
3/4/2017 0:00,0.000795,0.02193,0,0.222112,0.032613,0,0
3/5/2017 0:00,0.001754,0.012502,0,0.17892,0.006282,0,0
3/6/2017 0:00,-0.000182,0,0,0.057472,0.004432,0.032566,0
3/7/2017 0:00,0.000427,0,0,0.02872,0.000975,0,0
3/8/2017 0:00,0.000055,0,0.01421,0.086927,0.005964,0,0
3/9/2017 0:00,0.003716,0,0,0.017698,0.003012,0.028755,0
3/10/2017 0:00,0.044584,0,0,0.127201,0.009883,0,0
3/11/2017 0:00,0.021969,0,0,0.131526,0.044348,0,0
3/12/2017 0:00,0.035716,0,0,0.140856,0.00382,0,0
3/13/2017 0:00,0.020792,0,0,0.888828,0.042335,0,0.000284
3/14/2017 0:00,0.016131,0,0,0.421376,0.046968,0,0
3/15/2017 0:00,0.031895,0,0,0.563778,0.107156,0,0
3/16/2017 0:00,0.002763,0.04956,0.000771,0.658406,0.038023,0,0
3/17/2017 0:00,0.0005,0,0,0.393256,0.01047,0,0
3/18/2017 0:00,0.000009,0,0,0.196198,0.039171,0,0
3/19/2017 0:00,0.026589,0,0.010066,0.315703,0.020081,0,0
3/20/2017 0:00,0.007637,0,0,0.50575,0.015836,0,0
3/21/2017 0:00,-0.000005,0,0,0.541227,0.016996,0,0
3/22/2017 0:00,0.010587,0,0,0.363674,0.059294,0,0
3/23/2017 0:00,0.001393,0.015159,0.004017,0.4068,0.082922,0,0
3/24/2017 0:00,0.002474,0,0,0.16235,0.048347,0,0
3/25/2017 0:00,0.000001,0,0.007631,0.034068,0.003971,0,0
3/26/2017 0:00,0.000001,0,0,0.067169,0.014207,0,0
3/27/2017 0:00,0.000006,0,0.04742,0.228504,0.040101,0,0
3/28/2017 0:00,0.008054,0.00628,0,0.612244,0.006319,0,0
3/29/2017 0:00,0.003133,0,0.025838,0.278198,0.023678,0,0
3/30/2017 0:00,0,0.034344,0.094315,0.229521,0.000312,0,0
3/31/2017 0:00,0.000258,0,0,0.037157,0.000377,0,0
4/1/2017 0:00,0.048604,0,0,0.070903,0.012527,0,0
4/2/2017 0:00,0.000014,0,0,0.03515,0.018351,0,0
4/3/2017 0:00,-0.000001,0,0.000615,0.166173,0.00331,0,0
4/4/2017 0:00,0.005426,0.052674,0,0.211746,0.01213,0,0
4/5/2017 0:00,0.002823,0.002475,0.006831,0.069363,0.018363,0,0
4/6/2017 0:00,0.000491,0.008923,0,0.406177,0.064868,0,0
4/7/2017 0:00,0.004329,0.015392,0,0.42641,0.006813,0,0
4/8/2017 0:00,-0.000003,0,0,0.061472,0.033351,0,0
4/9/2017 0:00,0.004026,0,0,0.029112,0.001459,0,0
4/10/2017 0:00,0.000263,0,0.004483,0.12377,0.021929,0,0
4/11/2017 0:00,-0.000001,0,0,0.280868,0.064499,0,0
4/12/2017 0:00,0.000001,0.007721,0.000399,0.184291,0.014351,0,0
4/13/2017 0:00,-0.000003,0.001607,0.003554,0.146992,0.006493,0,0
4/14/2017 0:00,0.003807,0,0,0.086734,0.001107,0,0
4/15/2017 0:00,0.000001,0,0,0.015946,0.035217,0,0
4/16/2017 0:00,0.001493,0,0,0.176707,0.00093,0,0
4/17/2017 0:00,0.001527,0,0,0.185722,0.007134,0,0
4/18/2017 0:00,-0.000001,0,0,0.126847,0.007501,0,0
4/19/2017 0:00,0.000002,0,0,0.235252,0.009041,0,0
4/20/2017 0:00,0.001948,0,0,0.26708,0.009231,0,0
4/21/2017 0:00,0.002271,0,0,0.247254,0.007544,0,0
4/22/2017 0:00,0.005242,0,0,0.056203,0.002375,0,0
4/23/2017 0:00,0.001512,0,0,0.011295,0.000991,0,0
4/24/2017 0:00,-0.000002,0,0,0.127369,0.008434,0,0
4/25/2017 0:00,0.000082,0,0,0.094511,0.014937,0,0
4/26/2017 0:00,0.000006,0,0,0.50097,0.011093,0,0
4/27/2017 0:00,0.049832,0,0,0.096798,0.000852,0,0
4/28/2017 0:00,0.09141,0.00559,0.00777,0.452172,0.025125,0,0
4/29/2017 0:00,0.000346,0.006067,0.00842,0.366353,0.006174,0,0
4/30/2017 0:00,0.000003,0.17081,0.050304,0.089507,0.003068,0,0
5/1/2017 0:00,0.07472,0.023454,0.048609,0.631375,0.035955,0,0
5/2/2017 0:00,0.014023,0.012954,0,0.576795,0.0526,0,0
5/3/2017 0:00,0.000929,0.105534,0.012298,0.256916,0.03796,0,0
5/4/2017 0:00,0.021359,0,0,0.170405,0.001181,0,0.021199
5/5/2017 0:00,0.027664,0,0,0.367231,0.004229,0,0
5/6/2017 0:00,0.114646,0,0,0.039767,0.021014,0,0
5/7/2017 0:00,0.059497,0,0,0.058092,0.000059,0,0
5/8/2017 0:00,0.00177,0.070207,0,0.588703,0.089102,0,0
5/9/2017 0:00,0.007465,0,0,0.411921,0.039746,0,0
5/10/2017 0:00,-0.000003,0.157697,0,1.272506,0.095218,0,0
5/11/2017 0:00,0.00117,0.015223,0,0.675129,0.042382,0,0
5/12/2017 0:00,0.004215,0,0,0.139914,0.004717,0,0
5/13/2017 0:00,0.008236,0,0,0.037219,0.016729,0,0
5/14/2017 0:00,0.017508,0,0,0.00322,0.010447,0,0
5/15/2017 0:00,0.000152,0,0,0.495026,0.006651,0,0
5/16/2017 0:00,0.026406,0,0,0.496853,0.005574,0,0
5/17/2017 0:00,-0.000001,0,0.001422,0.57001,0.016362,0,0
5/18/2017 0:00,0.019712,0.025031,0.000901,0.729832,0.037674,0,0
5/19/2017 0:00,0.003111,0.022531,0.010924,1.538296,0.194625,0,0
5/20/2017 0:00,0.015994,0,0,0.189032,0.006138,0,0
5/21/2017 0:00,0.004207,0.000271,0,0.06812,0.007779,0,0
5/22/2017 0:00,0.000098,0.0589,0.05701,0.196231,0.033936,0.021459,0
5/23/2017 0:00,0.000004,0.088623,0.027068,0.068513,0.025385,0.035251,0
5/24/2017 0:00,0.009892,0,0,0.006782,0.00888,0,0
5/25/2017 0:00,0.003591,0,0,0.032976,0.012889,0,0
5/26/2017 0:00,0.002685,0,0,0.118891,0,0,0
5/27/2017 0:00,-0.000009,0.061891,0.001129,0.03759,0.037553,0,0
5/28/2017 0:00,0.006951,0,0.017146,0.048207,0.02809,0,0
5/29/2017 0:00,0.007924,0,0,0.160984,0.008866,0,0
5/30/2017 0:00,0.012224,0,0,0.088653,0.013493,0,0
5/31/2017 0:00,0.012743,0,0,0.032797,0.085083,0,0
6/1/2017 0:00,0.011227,0,0,0.047959,0.004572,0.001837,0
6/2/2017 0:00,0.009534,0.033949,0.000525,0.088032,0.003029,0.050602,0
6/3/2017 0:00,0.046693,0.065339,0,0.053007,0.009435,0,0
6/4/2017 0:00,0.059429,0.126538,0.006937,0.124676,0.005067,0.001677,0.002458
6/5/2017 0:00,0.08677,0.585053,0.060857,0.493013,0.018976,0.159218,0
6/6/2017 0:00,0.074318,0.073475,0.041725,0.093917,0.003059,0,0
6/7/2017 0:00,0.011702,0,0,0.022511,0.012292,0.020245,0
6/8/2017 0:00,0.005698,0,0,0.034967,0.047232,0.048554,0
6/9/2017 0:00,0.001336,0.012506,0,0.279985,0.000477,0.001362,0.000386
6/10/2017 0:00,0.064578,0,0,0.058219,0.000875,0,0
6/11/2017 0:00,0.020276,0,0,0.142976,0.000263,0,0
6/12/2017 0:00,0.012311,0,0,0.745395,0.005165,0,0
6/13/2017 0:00,0.01255,0.003345,0.000309,0.588907,0.024261,0,0
6/14/2017 0:00,0.00884,0.151802,0.001868,0.43631,0.013303,0,0
6/15/2017 0:00,0.008787,0.002288,0.004151,0.465259,0.019668,0,0
6/16/2017 0:00,0.000005,0,0,0.344004,0.003731,0,0
6/17/2017 0:00,0.005425,0.034723,0.009272,0.719823,0.016242,0,0
6/18/2017 0:00,0.025309,0.008066,0.025857,0.404337,0.029617,0,0
6/19/2017 0:00,0.000006,0.045348,0.015148,1.416247,0.136206,0,0
6/20/2017 0:00,0.015028,0,0.00773,0.087394,0.010052,0,0
6/21/2017 0:00,0.062216,0.00666,0,0.35364,0.005389,0,0
6/22/2017 0:00,0.009673,0,0,0.993233,0.004588,0,0
6/23/2017 0:00,0.00406,0.003466,0,0.349917,0.010236,0,0
6/24/2017 0:00,-0.000001,0.003491,0.005925,0.35412,0.022145,0,0
6/25/2017 0:00,0.010951,0.000118,0.000001,0.10145,0.004306,0,0
6/26/2017 0:00,0.008632,0,0.000022,0.011016,0.014722,0,0
6/27/2017 0:00,0.102069,0,0.00642,0.188774,0.019893,0.095233,0.003647
6/28/2017 0:00,0.067758,0,0,0.127197,0.024625,0,0
6/29/2017 0:00,0.027178,0.056902,0.001985,0.683167,0.002235,0,0
6/30/2017 0:00,0.038131,0.006189,0,0.611977,0.03377,0,0
7/1/2017 0:00,0.040122,0.036184,0.003045,0.069394,0.004121,0,0
7/2/2017 0:00,0.035596,0,0,0.156274,0.074094,0,0
7/3/2017 0:00,0.079563,0.00654,0,0.445099,0.003675,0,0
7/4/2017 0:00,0.05519,0,0,0.130363,0.009031,0,0
7/5/2017 0:00,0.000001,0.076782,0,0.23192,0.01433,0,0
7/6/2017 0:00,0.005832,0,0.000049,0.3463,0.000607,0.18726,0
7/7/2017 0:00,0.000003,0,0,0.227548,0.031853,0.194006,0.008875
7/8/2017 0:00,0.000218,0,0,0.089361,0.024914,0,0
7/9/2017 0:00,0,0.149584,0.000021,0.092224,0.018153,0,0
7/10/2017 0:00,0.046812,0.013883,0,1.830894,0.132316,0,0
7/11/2017 0:00,0.029985,0.003388,0.000362,0.203527,0.000176,0,0
7/12/2017 0:00,0.005403,0.029809,0.003593,0.150649,0.006552,0,0
7/13/2017 0:00,0.00503,0.10459,0.049608,0.304897,0.001032,0,0
7/14/2017 0:00,0.0329,0.068762,0.081494,0.14479,0.00819,0,0
7/15/2017 0:00,0.065513,0,0,0.024283,0.01215,0,0
7/16/2017 0:00,0.001868,0,0,0.10687,0.049651,0,0
7/17/2017 0:00,0.004538,0.703646,0.009189,0.391566,0.019655,0.02726,0
7/18/2017 0:00,0.021393,0.132915,0,0.483571,0.062055,0,0
7/19/2017 0:00,0.011267,0.064102,0.002626,0.879439,0.113779,0,0
7/20/2017 0:00,0.003563,0.069432,0.010399,1.101696,0.037105,0,0
7/21/2017 0:00,0.01985,0.002525,0.00024,0.791222,0.029205,0,0
7/22/2017 0:00,0.04113,0.003892,0.006732,0.216034,0.009169,0,0
7/23/2017 0:00,0.046252,0,0,0.08351,0.008039,0,0
7/24/2017 0:00,0.057173,0.026078,0.000274,0.044775,0.001795,0,0
7/25/2017 0:00,0.105808,0.006782,0,0.245381,0.008077,0,0
7/26/2017 0:00,0.033413,0,0.000464,0.626425,0.024756,0,0
7/27/2017 0:00,0.035118,0.018125,0,0.682807,0.003172,0,0
7/28/2017 0:00,0.042827,0.000704,0,0.772875,0.043823,0,0
7/29/2017 0:00,0.096245,0,0,0.003933,0.009483,0,0
7/30/2017 0:00,0.072339,0,0.000021,0.060779,0.000877,0,0
7/31/2017 0:00,0.009885,0,0,0.826198,0.040774,0,0
8/1/2017 0:00,0.000834,0,0,1.237638,0.09733,0,0
8/2/2017 0:00,0.020272,0.057797,0,0.381149,0.047188,0,0
8/3/2017 0:00,0.056185,0,0,0.332541,0.012799,0,0
8/4/2017 0:00,0.064055,0.007823,0,0.168939,0.016235,0,0
8/5/2017 0:00,0.124196,0.001927,0,0.022596,0.005222,0,0
8/6/2017 0:00,0.132474,0.00177,0.000041,0.006386,0.000929,0.004058,0
8/7/2017 0:00,0.079043,0,0,0.035697,0.000223,0,0
8/8/2017 0:00,0.135275,0.206982,0,0.086436,0.002636,0,0
8/9/2017 0:00,0.079953,0,0,0.193808,0.002777,0,0
8/10/2017 0:00,0.019174,0,0,0.273186,0.015572,0,0
8/11/2017 0:00,0.026589,0,0,0.625594,0.03016,0,0
8/12/2017 0:00,0.000007,0,0,0.082404,0.002721,0,0
8/13/2017 0:00,0.00001,0,0,0.013926,0.001888,0,0
8/14/2017 0:00,0.016432,0,0,0.192462,0.051775,0,0
8/15/2017 0:00,0.004438,0,0,0.459658,0.004593,0,0.06805
8/16/2017 0:00,0.002841,0.004324,0,0.154772,0.004632,0.677432,0
8/17/2017 0:00,0.010308,0.005874,0.002382,0.55307,0.016354,0,0
8/18/2017 0:00,-0.000006,0.111309,0.01293,0.70478,0.039811,0,0
8/19/2017 0:00,-0.000001,0,0.000525,0.342756,0.021036,0.003905,0.00052
8/20/2017 0:00,0.00824,0,0.003306,0.107415,0.001573,0,0
8/21/2017 0:00,-0.000002,0,0,1.337546,0.084658,0.017226,0
8/22/2017 0:00,0.038417,0.001364,0,0.406163,0.018717,0,0
8/23/2017 0:00,0.025176,0,0,0.074297,0.023902,0,0
8/24/2017 0:00,0.00154,0,0,0.021596,0.011188,0,0
8/25/2017 0:00,0.001785,0.00131,0,0.048066,0.014049,0,0
8/26/2017 0:00,0.116393,0,0,0.117532,0.023063,0,0
8/27/2017 0:00,0.080033,0,0,0.273462,0.014647,0,0
8/28/2017 0:00,0.032946,0.081582,0.164295,0.020878,0.001985,0,0
8/29/2017 0:00,0.109301,0,0,0.137888,0.001162,0,0
8/30/2017 0:00,0.040102,0.00376,0,0.11579,0.024845,0,0
8/31/2017 0:00,0.064272,0,0,0.086142,0.001422,0,0
9/1/2017 0:00,0.047986,0,0.017271,0.037155,0.025552,0,0
9/2/2017 0:00,0.044104,0,0,0.021342,0.010209,0,0
9/3/2017 0:00,0.128802,0,0,0.015301,0.025526,0,0
9/4/2017 0:00,0.05356,0,0,0.370111,0.009096,0,0
9/5/2017 0:00,0.029508,0,0,0.211579,0.000487,0.007242,0
9/6/2017 0:00,0.07803,0,0,0.039071,0.012682,0.288048,0
9/7/2017 0:00,0.081103,0,0,0.083328,0.002931,0.148466,0
9/8/2017 0:00,0.036884,0,0,0.020012,0.0065,0.198928,0.000249
9/9/2017 0:00,-0.000001,0,0,0.035937,0.004015,0.125521,0.008185
9/10/2017 0:00,0.002173,0,0,0.711838,0.027919,0,0
9/11/2017 0:00,0.124221,0,0,0.087161,0.046254,0.036677,0
9/12/2017 0:00,0.023145,0.010711,0,0.177807,0.012028,0.008521,0
9/13/2017 0:00,0.01563,0,0,0.526985,0.021845,0.019492,0
9/14/2017 0:00,0.007924,0,0,0.513352,0.018603,0.043784,0
9/15/2017 0:00,0.013458,0,0,0.346815,0.001077,0.042233,0
9/16/2017 0:00,0.004856,0,0,0.411398,0.039247,0.033173,0
9/17/2017 0:00,0.000569,0.002288,0.000514,0.21066,0.004615,0.094383,0
9/18/2017 0:00,0.034674,0.027358,0.021491,0.667909,0.015449,0,0
9/19/2017 0:00,0.098945,0.02999,0,0.266485,0.011951,0.010922,0
9/20/2017 0:00,0.036439,0.086085,0.011429,2.025783,0.065081,0.000971,0
9/21/2017 0:00,0.038139,0,0.009272,2.978975,0.214025,0,0
9/22/2017 0:00,0.001943,0.020015,0.007292,1.179825,0.089236,0.275468,0.096567
